time,tem,heating rate,,,
min,K,K/min,,,
7.966666667,378.29,47.48410042,99.65243297,0.001655081,Validation
7.983333333,378.42,47.40125261,99.65243297,0.001655081,Training
8,378.62,47.3275,99.65243297,0.001655081,Training
8.016666667,378.77,47.24781705,99.65243297,0.001655081,Training
8.033333333,378.93,47.16970954,99.65243297,0.001655081,Training
8.05,379.13,47.09689441,99.65243297,0.001655081,Test
8.066666667,379.25,47.01446281,99.65243297,0.001655081,Validation
8.083333333,379.47,46.94474227,99.65243297,0.001655081,Training
8.1,379.61,46.8654321,99.65243297,0.001655081,Training
8.116666667,379.79,46.79137577,99.65243297,0.001655081,Training
8.133333333,379.97,46.71762295,99.65243297,0.001655081,Training
8.15,380.11,46.6392638,99.65243297,0.001655081,Training
8.166666667,380.32,46.56979592,99.65243297,0.001655081,Training
8.183333333,380.46,46.49205703,99.65243297,0.001655081,Training
8.2,380.64,46.4195122,99.65243297,0.001655081,Training
8.216666667,380.81,46.34604462,99.65243297,0.001655081,Training
8.233333333,380.96,46.27044534,99.65243297,0.001655081,Training
8.25,381.14,46.19878788,99.65243297,0.001655081,Test
8.266666667,381.3,46.125,99.65243297,0.001655081,Training
8.283333333,381.47,46.0527163,99.60278054,0.000827541,Training
8.3,381.64,45.98072289,99.60278054,0.000827541,Validation
8.316666667,381.81,45.90901804,99.60278054,0.000827541,Training
8.333333333,381.98,45.8376,99.60278054,0.000827541,Training
8.35,382.15,45.76646707,99.60278054,0.000827541,Validation
8.366666667,382.3,45.69322709,99.60278054,0.000827541,Training
8.383333333,382.49,45.6250497,99.60278054,0.000827541,Training
8.4,382.64,45.55238095,99.60278054,0.000827541,Test
8.416666667,382.81,45.48237624,99.60278054,0.000827541,Training
8.433333333,382.99,45.41383399,99.60278054,0.001655081,Training
8.45,383.13,45.3408284,99.60278054,0.001655081,Training
8.466666667,383.34,45.27637795,99.60278054,0.001655081,Training
8.483333333,383.48,45.20392927,99.60278054,0.001655081,Training
8.5,383.66,45.13647059,99.60278054,0.001655081,Validation
8.516666667,383.84,45.06927593,99.60278054,0.001655081,Training
8.533333333,383.98,44.99765625,99.60278054,0.001655081,Training
8.55,384.19,44.93450292,99.60278054,0.001655081,Training
8.566666667,384.32,44.86225681,99.60278054,0.001655081,Training
8.583333333,384.51,44.79728155,99.60278054,0.001655081,Training
8.6,384.67,44.72906977,99.60278054,0.001655081,Training
8.616666667,384.83,44.66112186,99.60278054,0.001655081,Training
8.633333333,385.02,44.5969112,99.60278054,0.001655081,Training
8.65,385.16,44.52716763,99.60278054,0.001655081,Test
8.666666667,385.35,44.46346154,99.60278054,0.001655081,Training
8.683333333,385.52,44.39769674,99.60278054,0.001655081,Training
8.7,385.68,44.33103448,99.60278054,0.001655081,Validation
8.716666667,385.86,44.26692161,99.60278054,0.001655081,Training
8.733333333,386.02,44.20076336,99.60278054,0.001655081,Training
8.75,386.19,44.136,99.60278054,0.001655081,Training
8.766666667,386.36,44.07148289,99.60278054,0.001655081,Test
8.783333333,386.52,44.00607211,99.60278054,0.001655081,Training
8.8,386.7,43.94318182,99.60278054,0.001655081,Training
8.816666667,386.87,43.87939509,99.60278054,0.001655081,Training
8.833333333,387.02,43.81358491,99.60278054,0.001655081,Validation
8.85,387.22,43.75367232,99.5531281,0.00082754,Training
8.866666667,387.36,43.68721805,99.5531281,0.00082754,Training
8.883333333,387.56,43.62776735,99.5531281,0.00082754,Training
8.9,387.72,43.56404494,99.5531281,0.00082754,Training
8.916666667,387.87,43.49943925,99.5531281,0.00082754,Training
8.933333333,388.07,43.44067164,99.5531281,0.00082754,Training
8.95,388.2,43.37430168,99.5531281,0.00082754,Test
8.966666667,388.41,43.31710037,99.5531281,0.00082754,Training
8.983333333,388.55,43.25231911,99.5531281,0.00082754,Training
9,388.71,43.19,99.5531281,0.00082754,Training
9.016666667,388.91,43.1323475,99.5531281,0.00082754,Training
9.033333333,389.04,43.06715867,99.5531281,0.00082754,Training
9.05,389.25,43.01104972,99.5531281,0.00082754,Training
9.066666667,389.4,42.94852941,99.5531281,0.00082754,Training
9.083333333,389.57,42.88844037,99.5531281,0.00082754,Training
9.1,389.75,42.82967033,99.5531281,0.00082754,Validation
9.116666667,389.9,42.7678245,99.5531281,0.00082754,Training
9.133333333,390.09,42.71058394,99.5531281,0.00082754,Test
9.15,390.24,42.64918033,99.5531281,0.00082754,Training
9.166666667,390.42,42.59127273,99.5531281,0.00082754,Training
9.183333333,390.59,42.53248639,99.5531281,0.00082754,Training
9.2,390.75,42.47282609,99.5531281,0.00082754,Training
9.216666667,390.91,42.41338156,99.5531281,0.00082754,Validation
9.233333333,391.09,42.35631769,99.5531281,0.00082754,Training
9.25,391.24,42.29621622,99.5531281,0.00082754,Training
9.266666667,391.43,42.24064748,99.5531281,0.00082754,Training
9.283333333,391.59,42.18204668,99.5531281,0.00082754,Training
9.3,391.75,42.12365591,99.5531281,0.00082754,Test
9.316666667,391.93,42.06762075,99.5531281,0.001655081,Training
9.333333333,392.07,42.0075,99.5531281,0.001655081,Training
9.35,392.27,41.9540107,99.5531281,0.001655081,Training
9.366666667,392.41,41.89430605,99.5531281,0.001655081,Training
9.383333333,392.58,41.83801066,99.5531281,0.001655081,Validation
9.4,392.77,41.78404255,99.5531281,0.001655081,Test
9.416666667,392.9,41.72389381,99.5531281,0.001655081,Training
9.433333333,393.11,41.67243816,99.50347567,0.00082754,Training
9.45,393.25,41.61375661,99.50347567,0.00082754,Training
9.466666667,393.43,41.55950704,99.50347567,0.00082754,Training
9.483333333,393.6,41.50439367,99.50347567,0.00082754,Training
9.5,393.74,41.44631579,99.50347567,0.00082754,Training
9.516666667,393.95,41.39579685,99.50347567,0.00082754,Training
9.533333333,394.08,41.33706294,99.50347567,0.00082754,Training
9.55,394.27,41.28481675,99.50347567,0.00082754,Training
9.566666667,394.43,41.22961672,99.50347567,0.00082754,Test
9.583333333,394.59,41.1746087,99.50347567,0.00082754,Training
9.6,394.78,41.12291667,99.50347567,0.00082754,Training
9.616666667,394.93,41.06724437,99.50347567,0.00082754,Validation
9.633333333,395.1,41.01384083,99.50347567,0.00082754,Training
9.65,395.27,40.96062176,99.50347567,0.00082754,Training
9.666666667,395.44,40.90758621,99.50347567,0.00082754,Training
9.683333333,395.61,40.85473322,99.50347567,0.00082754,Training
9.7,395.78,40.80206186,99.50347567,0.00082754,Training
9.716666667,395.93,40.74751286,99.50347567,0.00082754,Validation
9.733333333,396.12,40.69726027,99.50347567,0.00082754,Training
9.75,396.27,40.64307692,99.50347567,0.00082754,Training
9.766666667,396.45,40.59215017,99.50347567,0.00082754,Training
9.783333333,396.62,40.54037479,99.50347567,0.00082754,Training
9.8,396.76,40.48571429,99.50347567,0.00082754,Training
9.816666667,396.97,40.43837012,99.50347567,0.00082754,Test
9.833333333,397.11,40.3840678,99.50347567,0.00082754,Training
9.85,397.3,40.33502538,99.50347567,0.00082754,Validation
9.866666667,397.46,40.28310811,99.50347567,0.00082754,Test
9.883333333,397.61,40.23035413,99.50347567,0.00082754,Training
9.9,397.81,40.18282828,99.50347567,0.00082754,Training
9.916666667,397.94,40.12840336,99.50347567,0.00082754,Training
9.933333333,398.14,40.08120805,99.50347567,0.00082754,Training
9.95,398.29,40.02914573,99.50347567,0.00082754,Training
9.966666667,398.45,39.97826087,99.50347567,0.00082754,Training
9.983333333,398.65,39.93155259,99.50347567,0.00082754,Training
10,398.78,39.878,99.50347567,0.00082754,Training
10.01666667,398.98,39.83161398,99.50347567,0.00082754,Training
10.03333333,399.13,39.78039867,99.50347567,0.00082754,Training
10.05,399.3,39.73134328,99.50347567,0.00082754,Training
10.06666667,399.48,39.68344371,99.50347567,0.001655081,Test
10.08333333,399.64,39.63371901,99.50347567,0.001655081,Training
10.1,399.81,39.58514851,99.50347567,0.001655081,Training
10.11666667,399.98,39.53673806,99.50347567,0.001655081,Training
10.13333333,400.14,39.4875,99.50347567,0.001655081,Validation
10.15,400.32,39.44039409,99.50347567,0.001655081,Training
10.16666667,400.49,39.39245902,99.50347567,0.001655081,Training
10.18333333,400.65,39.34369885,99.50347567,0.001655081,Training
10.2,400.83,39.29705882,99.50347567,0.001655081,Test
10.21666667,400.97,39.24665579,99.50347567,0.001655081,Training
10.23333333,401.17,39.20228013,99.50347567,0.001655081,Training
10.25,401.32,39.15317073,99.50347567,0.001655081,Training
10.26666667,401.48,39.10519481,99.50347567,0.001655081,Validation
10.28333333,401.67,39.06029173,99.50347567,0.001655081,Training
10.3,401.8,39.00970874,99.50347567,0.001655081,Training
10.31666667,402.01,38.96704362,99.45382324,0.000827541,Training
10.33333333,402.15,38.91774194,99.45382324,0.000827541,Training
10.35,402.32,38.87149758,99.45382324,0.000827541,Training
10.36666667,402.5,38.82636656,99.45382324,0.000827541,Validation
10.38333333,402.64,38.77752809,99.45382324,0.000827541,Training
10.4,402.85,38.73557692,99.45382324,0.000827541,Training
10.41666667,402.99,38.68704,99.45382324,0.000827541,Training
10.43333333,403.16,38.64153355,99.45382324,0.000827541,Training
10.45,403.33,38.59617225,99.45382324,0.000827541,Training
10.46666667,403.49,38.55,99.45382324,0.000827541,Test
10.48333333,403.68,38.50683625,99.45382324,0.000827541,Training
10.5,403.82,38.45904762,99.45382324,0.000827541,Training
10.51666667,404,38.41521395,99.45382324,0.000827541,Training
10.53333333,404.17,38.37056962,99.45382324,0.000827541,Training
10.55,404.34,38.32606635,99.45382324,0.000827541,Validation
10.56666667,404.51,38.28170347,99.45382324,0.000827541,Training
10.58333333,404.68,38.23748031,99.45382324,0.000827541,Training
10.6,404.83,38.19150943,99.45382324,0.000827541,Training
10.61666667,405.01,38.14850863,99.45382324,0.000827541,Test
10.63333333,405.17,38.10376176,99.45382324,0.000827541,Training
10.65,405.34,38.0600939,99.45382324,0.000827541,Training
10.66666667,405.52,38.0175,99.45382324,0.000827541,Training
10.68333333,405.66,37.97129485,99.45382324,0.000827541,Training
10.7,405.87,37.9317757,99.45382324,0.000827541,Training
10.71666667,406.01,37.88584759,99.45382324,0.000827541,Training
10.73333333,406.18,37.84285714,99.45382324,0.000827541,Training
10.75,406.36,37.80093023,99.45382324,0.000827541,Validation
10.76666667,406.5,37.75541796,99.45382324,0.000827541,Training
10.78333333,406.71,37.71653787,99.45382324,0.000827541,Test
10.8,406.84,37.67037037,99.45382324,0.000827541,Training
10.81666667,407.03,37.62989214,99.45382324,0.000827541,Training
10.83333333,407.2,37.58769231,99.45382324,0.000827541,Training
10.85,407.35,37.5437788,99.45382324,0.000827541,Training
10.86666667,407.55,37.50460123,99.45382324,0.001655081,Training
10.88333333,407.68,37.45911179,99.45382324,0.001655081,Training
10.9,407.87,37.41926606,99.45382324,0.001655081,Training
10.91666667,408.03,37.37679389,99.45382324,0.001655081,Training
10.93333333,408.2,37.33536585,99.45382324,0.001655081,Test
10.95,408.38,37.29497717,99.45382324,0.001655081,Validation
10.96666667,408.53,37.25197568,99.45382324,0.001655081,Training
10.98333333,408.71,37.21183612,99.45382324,0.001655081,Training
11,408.88,37.17090909,99.45382324,0.001655081,Training
11.01666667,409.04,37.12919818,99.45382324,0.001655081,Training
11.03333333,409.22,37.08942598,99.45382324,0.001655081,Validation
11.05,409.39,37.04886878,99.45382324,0.001655081,Training
11.06666667,409.54,37.00662651,99.4041708,0.000827541,Training
11.08333333,409.73,36.9681203,99.4041708,0.000827541,Test
11.1,409.88,36.92612613,99.4041708,0.000827541,Training
11.11666667,410.06,36.88695652,99.4041708,0.000827541,Training
11.13333333,410.23,36.84700599,99.4041708,0.000827541,Training
11.15,410.38,36.80538117,99.4041708,0.000827541,Training
11.16666667,410.58,36.76835821,99.4041708,0.000827541,Training
11.18333333,410.71,36.72518629,99.4041708,0.000827541,Test
11.2,410.91,36.68839286,99.4041708,0.000827541,Validation
11.21666667,411.06,36.64725111,99.4041708,0.000827541,Training
11.23333333,411.22,36.60712166,99.4041708,0.000827541,Training
11.25,411.41,36.56977778,99.4041708,0.000827541,Training
11.26666667,411.54,36.52721893,99.4041708,0.000827541,Training
11.28333333,411.75,36.49187592,99.4041708,0.000827541,Training
11.3,411.89,36.45044248,99.4041708,0.000827541,Training
11.31666667,412.06,36.41178203,99.4041708,0.000827541,Training
11.33333333,412.24,36.37411765,99.4041708,0.000827541,Training
11.35,412.38,36.33303965,99.4041708,0.000827541,Training
11.36666667,412.58,36.2973607,99.4041708,0.000827541,Training
11.38333333,412.73,36.25739385,99.4041708,0.000827541,Training
11.4,412.9,36.21929825,99.4041708,0.000827541,Test
11.41666667,413.07,36.18131387,99.4041708,0.000827541,Training
11.43333333,413.23,36.1425656,99.4041708,0.000827541,Validation
11.45,413.41,36.10567686,99.4041708,0.000827541,Training
11.46666667,413.57,36.06715116,99.4041708,0.000827541,Training
11.48333333,413.73,36.0287373,99.4041708,0.000827541,Training
11.5,413.91,35.99217391,99.4041708,0.000827541,Training
11.51666667,414.08,35.95484805,99.4041708,0.000827541,Training
11.53333333,414.24,35.91676301,99.4041708,0.000827541,Validation
11.55,414.42,35.88051948,99.4041708,0.000827541,Training
11.56666667,414.56,35.84092219,99.4041708,0.000827541,Training
11.58333333,414.76,35.80661871,99.4041708,0.000827541,Training
11.6,414.91,35.76810345,99.4041708,0.000827541,Test
11.61666667,415.07,35.73055954,99.4041708,0.000827541,Training
11.63333333,415.26,35.69570201,99.4041708,0.000827541,Training
11.65,415.4,35.65665236,99.4041708,0.000827541,Training
11.66666667,415.6,35.62285714,99.4041708,0.000827541,Training
11.68333333,415.75,35.58487874,99.4041708,0.000827541,Training
11.7,415.92,35.54871795,99.4041708,0.001655081,Training
11.71666667,416.1,35.51351351,99.4041708,0.001655081,Test
11.73333333,416.24,35.475,99.4041708,0.001655081,Training
11.75,416.45,35.44255319,99.4041708,0.001655081,Training
11.76666667,416.59,35.40424929,99.4041708,0.001655081,Training
11.78333333,416.78,35.37029703,99.4041708,0.001655081,Validation
11.8,416.94,35.33389831,99.4041708,0.001655081,Training
11.81666667,417.09,35.29675599,99.4041708,0.001655081,Training
11.83333333,417.29,35.26394366,99.4041708,0.001655081,Training
11.85,417.43,35.22616034,99.4041708,0.001655081,Validation
11.86666667,417.61,35.19185393,99.35451837,0.00082754,Training
11.88333333,417.78,35.15680224,99.35451837,0.00082754,Training
11.9,417.94,35.1210084,99.35451837,0.00082754,Training
11.91666667,418.12,35.08699301,99.35451837,0.00082754,Training
11.93333333,418.28,35.05139665,99.35451837,0.00082754,Training
11.95,418.45,35.0167364,99.35451837,0.00082754,Training
11.96666667,418.62,34.9821727,99.35451837,0.00082754,Training
11.98333333,418.78,34.94687065,99.35451837,0.00082754,Test
12,418.96,34.91333333,99.35451837,0.00082754,Training
12.01666667,419.13,34.87905687,99.35451837,0.00082754,Test
12.03333333,419.28,34.8432133,99.35451837,0.00082754,Training
12.05,419.47,34.81078838,99.35451837,0.00082754,Training
12.06666667,419.62,34.77513812,99.35451837,0.00082754,Training
12.08333333,419.81,34.74289655,99.35451837,0.00082754,Training
12.1,419.98,34.70909091,99.35451837,0.00082754,Training
12.11666667,420.12,34.67290234,99.35451837,0.00082754,Validation
12.13333333,420.32,34.64175824,99.35451837,0.00082754,Training
12.15,420.45,34.60493827,99.35451837,0.00082754,Training
12.16666667,420.65,34.5739726,99.35451837,0.00082754,Test
12.18333333,420.81,34.53980848,99.35451837,0.00082754,Training
12.2,420.96,34.50491803,99.35451837,0.00082754,Training
12.21666667,421.16,34.47421555,99.35451837,0.00082754,Training
12.23333333,421.29,34.43787466,99.35451837,0.00082754,Training
12.25,421.5,34.40816327,99.35451837,0.00082754,Training
12.26666667,421.64,34.37282609,99.35451837,0.00082754,Training
12.28333333,421.81,34.34002714,99.35451837,0.00082754,Training
12.3,421.99,34.30813008,99.35451837,0.00082754,Training
12.31666667,422.13,34.27307172,99.35451837,0.00082754,Validation
12.33333333,422.33,34.24297297,99.35451837,0.00082754,Validation
12.35,422.47,34.20809717,99.35451837,0.00082754,Training
12.36666667,422.65,34.17654987,99.35451837,0.00082754,Test
12.38333333,422.82,34.14427995,99.35451837,0.00082754,Training
12.4,422.98,34.11129032,99.35451837,0.00082754,Training
12.41666667,423.15,34.07919463,99.35451837,0.00082754,Training
12.43333333,423.32,34.04718499,99.35451837,0.00082754,Training
12.45,423.48,34.01445783,99.35451837,0.00082754,Training
12.46666667,423.66,33.98342246,99.35451837,0.00082754,Training
12.48333333,423.82,33.95086782,99.35451837,0.00082754,Training
12.5,423.99,33.9192,99.35451837,0.00082754,Training
12.51666667,424.17,33.88841545,99.35451837,0.00082754,Training
12.53333333,424.31,33.85452128,99.35451837,0.00082754,Training
12.55,424.52,33.82629482,99.35451837,0.00082754,Training
12.56666667,424.66,33.79257294,99.35451837,0.00082754,Training
12.58333333,424.83,33.7613245,99.35451837,0.00082754,Training
12.6,425.01,33.73095238,99.35451837,0.00082754,Training
12.61666667,425.15,33.69749009,99.35451837,0.00082754,Test
12.63333333,425.36,33.66965699,99.35451837,0.00082754,Training
